Imagem,HSV,Hough,Contornos,Threshold
0_png.rf.9aaf34c2e6901d0fd02417ff347f260a.jpg,,,,
100_png.rf.ebd6457d17b2489425ace6ef1726ed29.jpg,,,,
101_png.rf.27b08dddd793105e993cd1acea0dac12.jpg,,,,
102_png.rf.a22a29d0c9fc31fd8fab9c67ebd18ae6.jpg,,,,
103_png.rf.7c367ba0fb61812728263175c238f845.jpg,,,,
104_png.rf.eabc9cce9e7975ae232227cc1b81a8c4.jpg,,,,
105_png.rf.b8bcd591ad35d303768909df87489282.jpg,,,,
106_png.rf.f7d7d9879de422b1ec851fb95964b772.jpg,,,,
107_png.rf.49734025f53894e4d03b83aa82ea526a.jpg,,,,
108_png.rf.c14410a86d42e5bb48d79d9bd9d8b464.jpg,,,,
109_png.rf.6386c2add86e2874dfffb2af12d5a5af.jpg,,,,
110_png.rf.d2085d6cd5e4ee1207e3c0d1b762fd13.jpg,,,,
111_png.rf.e6f80a67678987a51c88dfd9a68efa44.jpg,,,,
114_png.rf.df6124106840138674e68dc35ae443b2.jpg,,,,
115_png.rf.e1c4dc8aef1695a7e497a5a25ff75c1b.jpg,,,,
116_png.rf.eb366dc83a01206d60a0f6adb1512c05.jpg,,,,
118_png.rf.a9f53416268ab30026eebec646f62936.jpg,,,,
119_png.rf.ec09879c29daaf475121f02eb25efff6.jpg,,,,
11_png.rf.5de6f59a71b0dad30f4e3686e0d061f7.jpg,,,,
120_png.rf.225ea213dbfd023e7377ae1f2b84aa42.jpg,,,,
121_png.rf.4e441c733a5c450b6fe1fb09144b1e88.jpg,,,,
122_png.rf.75f8d36cc8e4fdcb704441f01a9be827.jpg,,,,
123_png.rf.93505ed2c4cbe5be8bb9e050fcb596aa.jpg,,,,
124_png.rf.c539db743d1e3966f050d24cb2967410.jpg,,,,
125_png.rf.674373e3644a85be12fc44323bae8a12.jpg,,,,
126_png.rf.fbaac358998edea03b3f05b75e1f2f7a.jpg,,,,
127_png.rf.573a6517f10e61b2e83f86cd80128b39.jpg,,,,
128_png.rf.b002dd24eff2ffb3b9d7456db5d20864.jpg,,,,
129_png.rf.db93dd551ab7ada76f14b5d55261b890.jpg,,,,
12_png.rf.d59b2f09b4c782be8282774c47a064fe.jpg,,,,
130_png.rf.f99fb1520ea937dec03b302ff918ab37.jpg,,,,
131_png.rf.ed5e1f45e4b42d3dca632961e1d8dd27.jpg,,,,
136_png.rf.fdbd0945b998c7a29169d92b04592619.jpg,,,,
138_png.rf.b57205fb4af6236d20e6b032d0346869.jpg,,,,
139_png.rf.74e43c559692275121138423f64b24db.jpg,,,,
140_png.rf.c70af16e257bacf80ec9b640b444a49c.jpg,,,,
141_png.rf.29983430b8887722f75530afebefb445.jpg,,,,
142_png.rf.cd3e512bd2a050fe7361a28f5db357f6.jpg,,,,
143_png.rf.38be01c34448b8128aa8712fd67e3e40.jpg,,,,
145_png.rf.95885e49688e469ab8793e5fed833224.jpg,,,,
146_png.rf.f3eb3d1566a5bfbcf60a1c329329d13d.jpg,,,,
148_png.rf.b170760f1109720e9e6b749f33b75881.jpg,,,,
149_png.rf.14d02e37c0b725ef40a8220489e8851d.jpg,,,,
14_png.rf.bd87813f148bd420ac719902594cdbaf.jpg,,,,
150_png.rf.fd1581506a22a554b28d4c07d4bffa17.jpg,,,,
15_png.rf.f0a2d114990e5b17ae04b4c61c0a3f0f.jpg,,,,
16_png.rf.958a513551ac45aeee7bb5ffa9864490.jpg,,,,
17_png.rf.26a3ae1f16b342e04bd6f5a7f5913ad6.jpg,,,,
19_png.rf.bd2d357a07b2e178ad97a1931d35d5a8.jpg,,,,
1_png.rf.85e53171cebbf644ca1f0bd33a642b03.jpg,,,,
20_png.rf.98cf5b46e71a724cbc40146a65aa3cb1.jpg,,,,
21_png.rf.b48109509f351200505b7af2737e43b8.jpg,,,,
22_png.rf.32c011968b671437b1bc7c2a5bc5f75e.jpg,,,,
23_png.rf.d1311403d576f123bac6245063dd4b26.jpg,,,,
25_png.rf.1c2d6108cec185ffac2a0cfce1bd57d9.jpg,,,,
26_png.rf.2bf76ee37e9b6b42b5a746d6d0ff3e14.jpg,,,,
27_png.rf.45c36e480690659aca7a29fa6ee4cf87.jpg,,,,
29_png.rf.1bcf4f75b17b1a8c6040ac1a580a88d6.jpg,,,,
30_png.rf.421412cb5ee7d69c55bd17d741521f1b.jpg,,,,
31_png.rf.cd0b363f9e703f6123f24e4dea4e682a.jpg,,,,
32_png.rf.aedab25cfcb9ca7a26ec2fa5821febf6.jpg,,,,
33_png.rf.e42c1a40df35310a3458be4ddaf59cfb.jpg,,,,
36_png.rf.bef06213dc1a138dc973486a4fd7fee3.jpg,,,,
37_png.rf.6948958179ff5d9e877275b804f02680.jpg,,,,
38_png.rf.a00caa31d7dbe8d102b2c78aba641d59.jpg,,,,
39_png.rf.da769a8ad49929f6e70399ae06ce8906.jpg,,,,
3_png.rf.6a022681f11f2505dc0cc10ac159d9a3.jpg,,,,
41_png.rf.32040769f413100e45ee1150a92351bc.jpg,,,,
42_png.rf.891fd0eca88ebfeb469899af2aa8005c.jpg,,,,
43_png.rf.56215dd05f3fcb356ed32cd4fce0f619.jpg,,,,
44_png.rf.8ad4476fceeb393b1717578f4170cb14.jpg,,,,
45_png.rf.0ee4e42502c5ed7945857c28fe8117fd.jpg,,,,
46_png.rf.666ab1720d02323ebc50df53294a2fa9.jpg,,,,
47_png.rf.1fc73d001e652427923402d0b42a5fe0.jpg,,,,
48_png.rf.b9da939b19b06ebd3754c608a0d5c4a5.jpg,,,,
49_png.rf.046dccce63f255a5bbabcba97421eabb.jpg,,,,
4_png.rf.11da2bf69cb73a840778ddf341a00b87.jpg,,,,
50_png.rf.72d78201509369d235b6afdaf3bea83c.jpg,,,,
51_png.rf.ab49093a60dbd4ea717c2c315f083729.jpg,,,,
52_png.rf.3d5a634dc55b06660cb6a5380946f755.jpg,,,,
53_png.rf.5239538cf423fbc38eb30aac1cecc7e7.jpg,,,,
54_png.rf.f3ed5d04864ccdd0c45224091d5bc4f8.jpg,,,,
55_png.rf.e5b0983fa6f5ecff5abc9bca2fb38162.jpg,,,,
56_png.rf.f2f27c06946cd6561d52e6391b26d3f5.jpg,,,,
59_png.rf.64832ba78b984957d189ef24084dbea9.jpg,,,,
5_png.rf.6ab4d0fb85f1d5777b9d370947e4b14f.jpg,,,,
60_png.rf.749b377fe9d1ea4bb5ea4e645eb81726.jpg,,,,
63_png.rf.9e2b4ebe4155023b7889184bf7891cfe.jpg,,,,
65_png.rf.8ec84ac339149fd9bd78f144df0bab5f.jpg,,,,
67_png.rf.087d5c0e5d477af8131eea04d38252a0.jpg,,,,
68_png.rf.74d939c811935aee6a6d4e2ad11f17e6.jpg,,,,
69_png.rf.150b004e9ca91f95443c096047ee861d.jpg,,,,
6_png.rf.0f534fbb07537a04b0457fa322e8ab79.jpg,,,,
72_png.rf.4f343991bdab4322d4b557af77788729.jpg,,,,
73_png.rf.75f264803ea93d68e9868c36cb78ece1.jpg,,,,
74_png.rf.ab50fe56314a4cb0b503103d31c83839.jpg,,,,
75_png.rf.f441d3b6e18cc6b877a2e0734e0d83ac.jpg,,,,
76_png.rf.cd35eb4e874bf32aa8bfeb0a87d79f82.jpg,,,,
77_png.rf.150f4d251c53da2d3c4a07982630d283.jpg,,,,
78_png.rf.62ba6eb00b2d280590e0b46041d99598.jpg,,,,
79_png.rf.9edfb39a1e7a4e6ab971c733ded8b1bf.jpg,,,,
7_png.rf.19434de632d227a94e085f0d51eaf4d0.jpg,,,,
80_png.rf.3647d364cf89959d270940740686d74b.jpg,,,,
82_png.rf.a42bd16295ac92e01ac3b3e064de8e4b.jpg,,,,
83_png.rf.7a5be54d66e3814786fdd12abf54a748.jpg,,,,
84_png.rf.752264d1e3584473363c43305a59dfd2.jpg,,,,
85_png.rf.e227a7c87a131c2eee87561d02d6158f.jpg,,,,
86_png.rf.d3c0abae16f9f30a52dbd2697429ae62.jpg,,,,
87_png.rf.51b3342950f3276de0067f644e9d15a4.jpg,,,,
89_png.rf.d40fa3ff7f4f872effb65ce4a543d76b.jpg,,,,
90_png.rf.5da56b5432e796e5bd16e71c6eab6c00.jpg,,,,
91_png.rf.7a388207e43e953c730fd929928d3c91.jpg,,,,
92_png.rf.c811bf5780b423fef10c6d2f9336c51f.jpg,,,,
93_png.rf.c9571b7e23e3ed0d54c251dbb22cb988.jpg,,,,
94_png.rf.f8aa06d5e2e6a5d57e5ac3e5c1ddbce6.jpg,,,,
95_png.rf.8fbb738a939c87656151abbae9beedcf.jpg,,,,
96_png.rf.a013209f00c3b0e22cc4daa22d0fd49b.jpg,,,,
97_png.rf.791e379f782a22de241cc71674a6f50d.jpg,,,,
98_png.rf.67f674ca94b2afd778cc0ae1570c06ff.jpg,,,,
99_png.rf.9b04351d743915fc13f14cc509b89033.jpg,,,,
